Date,"BTC_('Close', 'BTC-USD')","BTC_('Volume', 'BTC-USD')","ETH_('Close', 'ETH-USD')","ETH_('Volume', 'ETH-USD')","BNB_('Close', 'BNB-USD')","BNB_('Volume', 'BNB-USD')","SP500_('Close', '^GSPC')","SP500_('Volume', '^GSPC')","DXY_('Close', 'DX-Y.NYB')","DXY_('Volume', 'DX-Y.NYB')"
2021-03-25,51704.16015625,67999812841,1595.3592529296875,29650328701,234.88543701171875,2314734091,3909.52001953125,4948340000,92.87999725341795,0
2021-03-26,55137.3125,56652197978,1702.842041015625,22548516548,255.1045684814453,2099285452,3974.5400390625,5483160000,92.7699966430664,0
2021-03-29,57750.19921875,57625587027,1819.6849365234373,22796570548,275.2146301269531,2067448661,3971.090087890625,4628180000,92.94000244140624,0
2021-03-30,58917.69140625,54414116432,1846.03369140625,22512781703,311.4264831542969,4039620710,3958.550048828125,4121510000,93.3000030517578,0
2021-03-31,58918.83203125,65520826225,1918.362060546875,30226902621,302.0634460449219,3545493416,3972.889892578125,4578050000,93.2300033569336,0
2021-04-01,59095.80859375,61669163792,1977.27685546875,30914259795,335.212890625,3718677616,4019.8701171875,4162130000,92.93000030517578,0
2021-04-05,59057.87890625,60706272115,2107.88720703125,28889391170,367.7724914550781,4073047973,4077.909912109375,4005030000,92.5999984741211,0
2021-04-06,58192.359375,66058027988,2118.37890625,29222865881,403.59075927734375,5277448222,4073.93994140625,4081270000,92.33999633789062,0
2021-04-07,56048.9375,75645303584,1971.0772705078125,36116271935,374.6588134765625,5976362849,4079.949951171875,4120810000,92.45999908447266,0
2021-04-08,58323.953125,53053855641,2088.57373046875,25312956529,418.0383911132813,4550316562,4097.169921875,3907100000,92.05999755859376,0
2021-04-09,58245.00390625,46655208546,2072.10888671875,19812472092,453.178466796875,4701175013,4128.7998046875,3640390000,92.16000366210938,0
2021-04-12,59893.453125,51828688519,2139.353271484375,21727936609,598.72265625,14436315725,4127.990234375,3588900000,92.13999938964844,0
2021-04-13,63503.45703125,69983454362,2299.187744140625,29456642939,549.5865478515625,9433830832,4141.58984375,3734720000,91.8499984741211,0
2021-04-14,63109.6953125,77451779687,2435.10498046875,35592822986,549.5918579101562,7452346448,4124.66015625,3985350000,91.69000244140624,0
2021-04-15,63314.01171875,60954381579,2519.1162109375,32325606817,542.632080078125,4608061831,4170.419921875,4033420000,91.66999816894533,0
2021-04-16,61572.7890625,84293007468,2431.946533203125,36196928256,510.2201843261719,6886285728,4185.47021484375,4163820000,91.55999755859376,0
2021-04-19,55724.265625,65344865159,2166.188720703125,34060654971,505.0929260253906,7141301320,4163.259765625,3810290000,91.06999969482422,0
2021-04-20,56473.03125,67849323955,2330.2109375,39433483315,587.0291137695312,9330924061,4134.93994140625,4342650000,91.23999786376952,0
2021-04-21,53906.08984375,54926612466,2364.751708984375,38899067643,546.0235595703125,8456300946,4173.419921875,3887250000,91.16000366210938,0
2021-04-22,51762.2734375,74798630778,2403.53515625,53575904724,506.0130004882813,8342960849,4134.97998046875,4245140000,91.33000183105467,0
2021-04-23,51093.65234375,86668667320,2363.586181640625,55413933925,526.5652465820312,8893557870,4180.169921875,3569880000,90.86000061035156,0
2021-04-26,54021.75390625,58284039825,2534.481689453125,35208325408,534.5776977539062,4072866875,4187.6201171875,3748320000,90.80999755859376,0
2021-04-27,55033.1171875,49448222757,2662.865234375,32275969215,568.4705200195312,4050720272,4186.72021484375,3710700000,90.91000366210938,0
2021-04-28,54824.703125,48000572955,2746.380126953125,34269031076,562.632568359375,3648784689,4183.18017578125,3787360000,90.61000061035156,0
2021-04-29,53555.109375,46088929780,2756.876953125,32578127990,599.70654296875,6585918998,4211.47021484375,4298680000,90.61000061035156,0
2021-04-30,57750.17578125,52395931985,2773.20703125,29777179889,624.08056640625,5741358048,4181.169921875,4300880000,91.27999877929688,0
2021-05-03,57200.29296875,51713139031,3431.086181640625,49174290212,675.68408203125,5274868721,4192.66015625,4070220000,90.9499969482422,0
2021-05-04,53333.5390625,68564706967,3253.62939453125,62402045158,611.2003173828125,5728175230,4164.66015625,4452460000,91.29000091552734,0
2021-05-05,57424.0078125,69241316747,3522.783203125,48334198383,651.6627197265625,4248449283,4167.58984375,4230920000,91.30999755859376,0
2021-05-06,56396.515625,69523285106,3490.88037109375,44300394788,633.2803955078125,3975000211,4201.6201171875,4511000000,90.9499969482422,0
2021-05-07,57356.40234375,68434023376,3484.72900390625,39607240515,624.5632934570312,3658116306,4232.60009765625,4016080000,90.2300033569336,0
2021-05-10,55859.796875,71776546298,3952.2939453125,62691789007,631.3519897460938,5157435389,4188.43017578125,4560700000,90.20999908447266,0
2021-05-11,56704.57421875,61308396325,4168.701171875,52679737865,672.3339233398438,4865455319,4152.10009765625,4870710000,90.13999938964844,0
2021-05-12,49150.53515625,75215403907,3785.8486328125,69023382175,588.1851806640625,4311561442,4063.0400390625,4733070000,90.70999908447266,0
2021-05-13,49716.19140625,96721152926,3715.1484375,78398214539,571.4345092773438,7417114170,4112.5,4779540000,90.75,0
2021-05-14,49880.53515625,55737497453,4079.057373046875,48174271215,603.1282958984375,3735474448,4173.85009765625,4008880000,90.31999969482422,0
2021-05-17,43537.51171875,74903638450,3282.397705078125,54061732774,511.9643859863281,5123430659,4163.2900390625,4125050000,90.22000122070312,0
2021-05-18,42909.40234375,56187365084,3380.070068359375,40416525218,508.0223083496094,3548216902,4127.830078125,4398150000,89.75,0
2021-05-19,37002.44140625,126358098747,2460.67919921875,84482912776,339.0254821777344,8779943654,4115.68017578125,4247450000,90.19000244140624,0
2021-05-20,40782.73828125,88281943359,2784.294189453125,67610826680,393.6127624511719,7093839295,4159.1201171875,3978880000,89.80999755859375,0
2021-05-21,37304.69140625,82051616861,2430.621337890625,53774070802,326.2963256835937,6291181865,4155.85986328125,3995250000,90.0199966430664,0
2021-05-24,38705.98046875,67359584098,2643.591064453125,53697121740,345.30963134765625,6066277282,4197.0498046875,3684800000,89.83000183105469,0
2021-05-25,38402.22265625,56211915803,2706.62890625,49558333256,344.1139831542969,5656677341,4188.1298828125,4182250000,89.63999938964844,0
2021-05-26,39294.19921875,51346735160,2888.69873046875,42499766020,379.8543090820313,4502557689,4195.990234375,4420890000,90.04000091552734,0
2021-05-27,38436.96875,43210968721,2736.488525390625,33373635283,367.6557922363281,3965850350,4200.8798828125,6406310000,89.97000122070312,0
2021-05-28,35697.60546875,55200191952,2419.90625,39999114805,329.8799133300781,4482824807,4204.10986328125,4649250000,90.02999877929688,0
2021-06-01,36684.92578125,34639423297,2633.518310546875,27363223090,362.7946472167969,3425775257,4202.0400390625,5074670000,89.83000183105469,0
2021-06-02,37575.1796875,33070867190,2706.125,27723267359,401.2623291015625,4486850584,4208.1201171875,5833670000,89.9000015258789,0
2021-06-03,39208.765625,35460750427,2855.12646484375,30038207402,427.8079223632813,4370188399,4192.85009765625,5587970000,90.5,0
2021-06-04,36894.40625,41831090187,2688.195068359375,34173841611,391.3953247070313,4951450795,4229.89013671875,4139790000,90.13999938964844,0
2021-06-07,33560.70703125,33683936663,2590.26318359375,30600111277,357.3102111816406,2927240962,4226.52001953125,4476920000,89.94999694824219,0
2021-06-08,33472.6328125,49902050442,2517.438720703125,41909736778,354.0013732910156,4491122307,4227.259765625,4659620000,90.08000183105467,0
2021-06-09,37345.12109375,53972919008,2608.26708984375,36075832186,375.7346801757813,3543408536,4219.5498046875,4713260000,90.12000274658205,0
2021-06-10,36702.59765625,43576032854,2471.5185546875,28753626390,352.1831970214844,2505012942,4239.18017578125,4408210000,90.08000183105467,0
2021-06-11,37334.3984375,38699736985,2353.768798828125,24832564195,345.9336853027344,2269923678,4247.43994140625,3815010000,90.55999755859376,0
2021-06-14,40218.4765625,43148914673,2537.89111328125,26964576331,368.7927551269531,2271215183,4255.14990234375,4151200000,90.5199966430664,0
2021-06-15,40406.26953125,46420149185,2610.936767578125,29005279219,373.566162109375,2246535807,4246.58984375,4048940000,90.54000091552734,0
2021-06-16,38347.0625,39211635100,2367.66357421875,24101926180,347.033447265625,1626149384,4223.7001953125,4538350000,91.12999725341795,0
2021-06-17,38053.50390625,37096670047,2372.001953125,21871633186,352.738525390625,1379161855,4221.85986328125,5312680000,91.88999938964844,0
2021-06-18,35787.24609375,36200887275,2231.733154296875,22752818388,336.8096923828125,1613940591,4166.4501953125,6817010000,92.2300033569336,0
2021-06-21,31676.693359375,52809038594,1888.447509765625,33745173825,270.98443603515625,2911962314,4224.7900390625,4128950000,91.86000061035156,0
2021-06-22,32505.66015625,58964353058,1874.9500732421875,35547251725,261.8180847167969,4089344405,4246.43994140625,3828390000,91.7300033569336,0
2021-06-23,33723.02734375,46317108925,1989.736328125,28408659206,294.49029541015625,3170293549,4241.83984375,3730350000,91.8000030517578,0
2021-06-24,34662.4375,33123368116,1988.456298828125,20272845769,308.39703369140625,2323626593,4266.490234375,3816660000,91.81999969482422,0
2021-06-25,31637.779296875,40230904226,1813.21728515625,22774334998,281.62091064453125,2317971593,4280.7001953125,7341450000,91.80999755859376,0
2021-06-28,34434.3359375,33892523752,2079.657470703125,25514602841,289.5341186523437,1722578691,4290.60986328125,4147890000,91.87999725341795,0
2021-06-29,35867.77734375,37901460044,2160.768310546875,24815124419,300.2115478515625,1946428384,4291.7998046875,3707150000,92.0500030517578,0
2021-06-30,35040.8359375,34059036099,2274.547607421875,25828056268,303.2958679199219,1903538448,4297.5,4266040000,92.44000244140624,0
2021-07-01,33572.1171875,37838957079,2113.60546875,29061701793,288.2184143066406,1357794786,4319.93994140625,3788230000,92.5999984741211,0
2021-07-02,33897.046875,38728974942,2150.040283203125,31796212554,287.423095703125,1133632645,4352.33984375,3225840000,92.2300033569336,0
2021-07-06,34235.1953125,26501259870,2324.679443359375,20891861314,320.934814453125,2203265498,4343.5400390625,4309570000,92.5500030517578,0
2021-07-07,33855.328125,24796027477,2315.161865234375,22398345285,327.5224609375,2067233169,4358.1298828125,4037380000,92.63999938964844,0
2021-07-08,32877.37109375,29910396946,2120.0263671875,23188123689,310.4271240234375,1883785090,4320.81982421875,4347500000,92.36000061035156,0
2021-07-09,33798.01171875,27436021028,2146.6923828125,23029574602,316.4845275878906,1358583891,4369.5498046875,3531120000,92.12999725341795,0
2021-07-12,33155.84765625,24321499537,2036.7210693359373,17768129077,316.32818603515625,1614469810,4384.6298828125,3384460000,92.2300033569336,0
2021-07-13,32702.025390625,19120856669,1940.083984375,16621628658,308.8111572265625,1231759805,4369.2099609375,3695430000,92.75,0
2021-07-14,32822.34765625,21376531210,1994.331298828125,17342819679,309.4063720703125,1646743038,4374.2998046875,4006370000,92.41000366210938,0
2021-07-15,31780.73046875,21300524237,1911.1756591796875,15688092552,315.2440185546875,2242114046,4360.02978515625,3905230000,92.62000274658205,0
2021-07-16,31421.5390625,23699476918,1880.3829345703125,14884569147,302.985595703125,1688212208,4327.16015625,3985700000,92.69000244140624,0
2021-07-19,30817.83203125,20434789545,1817.296630859375,14157735481,280.01861572265625,1514754521,4258.490234375,5157660000,92.88999938964844,0
2021-07-20,29807.34765625,23148267245,1787.5107421875,17368597636,264.7823791503906,1819454491,4323.06005859375,4438270000,92.97000122070312,0
2021-07-21,32110.693359375,28203024559,1990.9708251953125,21253359756,292.5313720703125,1957623339,4358.68994140625,3810280000,92.75,0
2021-07-22,32313.10546875,19555230518,2025.2027587890625,17495480331,293.6411437988281,1495118544,4367.47998046875,3358300000,92.81999969482422,0
2021-07-23,33581.55078125,22552046192,2124.776611328125,16200392492,299.2829895019531,1849700307,4411.7900390625,4540070000,92.91000366210938,0
2021-07-26,37337.53515625,51022126212,2233.36669921875,29614324233,304.4782409667969,2572081528,4422.2998046875,4275630000,92.6500015258789,0
2021-07-27,39406.94140625,35097370560,2298.33349609375,23067480378,313.60260009765625,1870220991,4401.4599609375,4241950000,92.43000030517578,0
2021-07-28,39995.90625,38702404695,2296.54541015625,18991302378,313.4286499023437,1626648048,4400.64013671875,4215290000,92.31999969482422,0
2021-07-29,40008.421875,27167146027,2380.956787109375,16313373113,316.7494506835937,1384576144,4419.14990234375,4044600000,91.86000061035156,0
2021-07-30,42235.546875,33072782960,2466.96142578125,20212848934,322.90936279296875,1588918308,4395.259765625,3956740000,92.16999816894533,0
2021-08-02,39201.9453125,25595265436,2610.1533203125,22162754104,331.1031188964844,1348495243,4387.16015625,3724090000,92.0500030517578,0
2021-08-03,38152.98046875,26189830450,2502.349609375,22696753413,322.74774169921875,1365471563,4423.14990234375,3965190000,92.08000183105467,0
2021-08-04,39747.50390625,25372562724,2724.619873046875,25038698173,334.9187927246094,1279262186,4402.66015625,4260760000,92.2699966430664,0
2021-08-05,40869.5546875,35185031017,2827.328857421875,31057928075,337.8738708496094,1551187442,4429.10009765625,3769410000,92.23999786376952,0
2021-08-06,42816.5,38226483046,2890.941650390625,26528577879,342.1369934082031,1623970506,4436.52001953125,3451870000,92.8000030517578,0
2021-08-09,46365.40234375,38734079049,3167.856201171875,31983260936,354.9668273925781,1648422571,4432.35009765625,3449280000,92.9499969482422,0
2021-08-10,45585.03125,33546019517,3141.691162109375,27605221710,371.9543762207031,2150475826,4436.75,3886610000,93.05999755859376,0
2021-08-11,45593.63671875,34319709073,3164.2451171875,26729035052,391.7570495605469,2542670896,4442.41015625,3532560000,92.91000366210938,0
2021-08-12,44428.2890625,33723620826,3043.414306640625,25403699845,385.8189697265625,2217067872,4460.830078125,3375310000,93.04000091552734,0
2021-08-13,47793.3203125,31744259539,3322.211669921875,23868866254,410.9448852539063,1724229835,4468.0,3016470000,92.5199966430664,0
2021-08-16,46004.484375,32776876610,3156.509521484375,23080039949,417.4708557128906,2620571467,4479.7099609375,3370640000,92.62999725341795,0
2021-08-17,44695.359375,33451362600,3014.845947265625,25509056745,401.9089050292969,2572609791,4448.080078125,3836960000,93.12999725341795,0
2021-08-18,44801.1875,32194123075,3020.08984375,21539248425,398.25146484375,2288117050,4400.27001953125,3755590000,93.13999938964844,0
2021-08-19,46717.578125,37204312299,3182.7021484375,19546290360,430.9888610839844,2549215331,4405.7998046875,4398410000,93.56999969482422,0
2021-08-20,49339.17578125,34706867452,3286.935302734375,20885619828,454.9363098144531,2451578694,4441.669921875,3652610000,93.5,0
2021-08-23,49546.1484375,34305053719,3319.25732421875,20511110509,499.8905944824219,3857489743,4479.52978515625,3576530000,92.95999908447266,0
2021-08-24,47706.1171875,35361168834,3172.456298828125,20131028906,471.595458984375,2978438301,4486.22998046875,3979220000,92.88999938964844,0
2021-08-25,48960.7890625,32646349931,3224.915283203125,18902728235,502.7862548828125,3289398273,4496.18994140625,3444700000,92.83000183105467,0
2021-08-26,46942.21875,32666549568,3100.325439453125,17405668117,479.006103515625,3277913533,4470.0,3263980000,93.05999755859376,0
2021-08-27,49058.66796875,34511076995,3270.600830078125,18489602004,494.4986877441406,2563319587,4509.3701171875,3331200000,92.69000244140624,0
2021-08-30,47054.984375,31847007016,3224.374267578125,19306924485,459.4907531738281,2007036766,4528.7900390625,3168660000,92.6500015258789,0
2021-08-31,47166.6875,34730363427,3433.732666015625,27280502987,464.4187316894531,2378049328,4522.68017578125,4290710000,92.62999725341795,0
2021-09-01,48847.02734375,39139399125,3834.828125,30070890104,490.0687255859375,2303587593,4524.08984375,4057340000,92.4499969482422,0
2021-09-02,49327.72265625,39508070319,3790.989990234375,24387397330,483.9210510253906,2324361979,4536.9501953125,3735990000,92.2300033569336,0
2021-09-03,50025.375,43206179619,3940.61474609375,26207765094,488.6047058105469,2051522050,4535.43017578125,3217530000,92.04000091552734,0
2021-09-07,46811.12890625,65210059683,3426.394287109375,39131346397,417.5087890625,4471687569,4520.02978515625,3822960000,92.5199966430664,0
2021-09-08,46091.390625,49007762488,3497.315185546875,31738430771,415.1131591796875,2940929033,4514.06982421875,3750880000,92.6500015258789,0
2021-09-09,46391.421875,38672657013,3427.340087890625,24118055831,421.27001953125,2392139922,4493.27978515625,3735390000,92.4800033569336,0
2021-09-10,44883.91015625,39154666597,3211.505859375,22355974097,401.6217956542969,2306735739,4458.580078125,3623180000,92.58000183105467,0
2021-09-13,44963.07421875,40969943253,3285.51171875,22721552948,399.0634460449219,2194763765,4468.72998046875,3914220000,92.62000274658205,0
2021-09-14,47092.4921875,38652152880,3429.169677734375,19125420848,414.2362365722656,1598465255,4443.0498046875,3670460000,92.6500015258789,0
2021-09-15,48176.34765625,30484496466,3615.28271484375,17548551804,431.4230346679688,1838828414,4480.7001953125,4032020000,92.48999786376952,0
2021-09-16,47783.359375,31764293754,3571.294921875,20093903064,424.6492309570313,1720989872,4473.75,3984560000,92.86000061035156,0
2021-09-17,47267.51953125,28727713711,3398.538818359375,17722363229,406.6328125,1516642578,4432.990234375,7289530000,93.1999969482422,0
2021-09-20,42843.80078125,43909845642,2958.993408203125,27371684581,361.9659118652344,2344102082,4357.72998046875,4898070000,93.23999786376952,0
2021-09-21,40693.67578125,48701090088,2764.43115234375,30405062665,344.5346069335937,2045164899,4354.18994140625,3920920000,93.1999969482422,0
2021-09-22,43574.5078125,38139709246,3077.867919921875,23742102645,379.4403381347656,1678913732,4395.64013671875,3939170000,93.45999908447266,0
2021-09-23,44895.09765625,34244064430,3155.523681640625,18516291047,383.8204040527344,1576382603,4448.97998046875,3916350000,93.0999984741211,0
2021-09-24,42839.75,42839345714,2931.669189453125,25595422789,355.3162841796875,2081157733,4455.47998046875,3384290000,93.33000183105467,0
2021-09-27,42235.73046875,30980029059,2934.138916015625,19164053681,336.19122314453125,1507056912,4443.10986328125,4058650000,93.37999725341795,0
2021-09-28,41034.54296875,30214940550,2807.296630859375,16895079070,333.0325927734375,1294330921,4352.6298828125,4416550000,93.7699966430664,0
2021-09-29,41564.36328125,30602359905,2853.143310546875,15763456158,367.9895935058594,2385693434,4359.4599609375,3712660000,94.33999633789062,0
2021-09-30,43790.89453125,31141681925,3001.678955078125,17661065099,387.0573425292969,1796235646,4307.5400390625,4448140000,94.25,0
2021-10-01,48116.94140625,42850641582,3307.51611328125,22307625573,421.6431884765625,2162493378,4357.0400390625,4010370000,94.04000091552734,0
2021-10-04,49112.90234375,33383173002,3380.089111328125,17747154101,425.7489013671875,1647171955,4300.4599609375,4307870000,93.80999755859376,0
2021-10-05,51514.8125,35873904236,3518.5185546875,16632591670,442.7061462402344,1526827785,4345.72021484375,3902890000,93.9800033569336,0
2021-10-06,55361.44921875,49034730168,3580.56201171875,21855226591,435.4013671875,2006344571,4363.5498046875,4009630000,94.2699966430664,0
2021-10-07,53805.984375,36807860413,3587.974853515625,19090322927,438.7617492675781,1962989705,4399.759765625,3843740000,94.22000122070312,0
2021-10-08,53967.84765625,34800873924,3563.75927734375,16222029488,419.10205078125,2678048368,4391.33984375,3280160000,94.06999969482422,0
2021-10-11,57484.7890625,42637331698,3545.35400390625,18579189588,413.4562072753906,1473121389,4361.18994140625,3281970000,94.31999969482422,0
2021-10-12,56041.05859375,41083758949,3492.5732421875,18109578443,443.8675231933594,3142304145,4350.64990234375,3558450000,94.5199966430664,0
2021-10-13,57401.09765625,41684252783,3606.20166015625,16211275589,470.7496948242188,5149146903,4363.7998046875,3620070000,94.08000183105467,0
2021-10-14,57321.5234375,36615791366,3786.01416015625,19443499909,472.02239990234375,2486819344,4438.259765625,3598280000,93.95999908447266,0
2021-10-15,61593.94921875,51780081801,3862.634765625,20966841512,473.70263671875,2804538828,4471.3701171875,3819380000,93.94000244140624,0
2021-10-18,62026.078125,38055562075,3748.76025390625,17386204158,485.1110229492188,1999805026,4486.4599609375,3662010000,93.9499969482422,0
2021-10-19,64261.9921875,40471196346,3877.65087890625,15998757133,488.14886474609375,1844483840,4519.6298828125,3459130000,93.79000091552734,0
2021-10-20,65992.8359375,40788955582,4155.9921875,20338319988,501.0203247070313,1890415594,4536.18994140625,3670760000,93.55999755859376,0
2021-10-21,62210.171875,45908121370,4054.32275390625,28220661820,471.2569274902344,3081793454,4549.77978515625,3822330000,93.7699966430664,0
2021-10-22,60692.265625,38434082775,3970.181884765625,19432937968,478.6431579589844,1962748496,4544.89990234375,3758220000,93.61000061035156,0
2021-10-25,63039.82421875,31064911614,4217.876953125,15995727040,484.6450805664063,1337787876,4566.47998046875,3899400000,93.80999755859376,0
2021-10-26,60363.79296875,34878965587,4131.10205078125,17157714562,478.0250549316406,1486193826,4574.7900390625,3879740000,93.9499969482422,0
2021-10-27,58482.38671875,43657076893,3930.25732421875,26219530404,449.0079956054688,2340091135,4551.68017578125,4226050000,93.86000061035156,0
2021-10-28,60622.13671875,45257083247,4287.31884765625,25958154575,492.0155334472656,2626956133,4596.419921875,4132950000,93.3499984741211,0
2021-10-29,62227.96484375,36856881767,4414.74658203125,22967641914,529.6221313476562,2667451365,4605.3798828125,4510200000,94.12000274658205,0
2021-11-01,61004.40625,36150572843,4324.626953125,17985288261,551.2559204101562,2535579529,4613.669921875,3971540000,93.87999725341795,0
2021-11-02,63226.40234375,37746665647,4584.798828125,20794448222,554.4476318359375,2401108112,4630.64990234375,3975250000,94.08999633789062,0
2021-11-03,62970.046875,36124731509,4607.19384765625,21220463155,568.5787963867188,2567651316,4660.56982421875,4319660000,93.86000061035156,0
2021-11-04,61452.23046875,32615846901,4537.32421875,18415244464,559.7373046875,2260479871,4680.06005859375,4462300000,94.3499984741211,0
2021-11-05,61125.67578125,30605102446,4486.2431640625,15086003586,608.6480712890625,3675930507,4697.52978515625,4467180000,94.31999969482422,0
2021-11-08,67566.828125,41125608330,4812.08740234375,19290896267,654.3150024414062,2828112534,4701.7001953125,4269710000,94.0500030517578,0
2021-11-09,66971.828125,42357991721,4735.06884765625,20834172627,635.1906127929688,2198989754,4685.25,4117080000,93.95999908447266,0
2021-11-10,64995.23046875,48730828378,4636.17431640625,22748160545,615.278076171875,3653998344,4646.7099609375,4503720000,94.8499984741211,0
2021-11-11,64949.9609375,35880633236,4730.38427734375,17933201129,629.892333984375,2341652507,4649.27001953125,3926870000,95.18000030517578,0
2021-11-12,64155.94140625,36084893887,4667.115234375,18316060208,626.6425170898438,2209163398,4682.85009765625,3728600000,95.12999725341795,0
2021-11-15,63557.87109375,30558763548,4557.50390625,16275851299,633.0486450195312,2146877925,4682.7998046875,3488410000,95.41000366210938,0
2021-11-16,60161.24609375,46844335592,4216.365234375,27417502801,589.8228759765625,3772957260,4700.89990234375,3972640000,95.91999816894533,0
2021-11-17,60368.01171875,39178392930,4287.59375,22183461850,578.0927734375,2704847734,4688.669921875,3969070000,95.83000183105467,0
2021-11-18,56942.13671875,41388338699,4000.65087890625,21383250893,532.2376098632812,2917116815,4704.5400390625,4226410000,95.54000091552734,0
2021-11-19,58119.578125,38702407772,4298.306640625,20626269711,581.5308227539062,2481119529,4697.9599609375,4253180000,96.06999969482422,0
2021-11-22,56289.2890625,35036121783,4088.457763671875,19752218877,559.1270141601562,2251971535,4682.93994140625,4441100000,96.5,0
2021-11-23,57569.07421875,37485803899,4340.763671875,22133497059,591.4395751953125,2927434189,4690.7001953125,4277590000,96.48999786376952,0
2021-11-24,56280.42578125,36635566789,4239.9814453125,21838037128,581.3953247070312,2917418688,4701.4599609375,3418430000,96.83999633789062,0
2021-11-26,53569.765625,41810748221,4030.908935546875,26281795488,585.1473388671875,4254504824,4594.6201171875,3517700000,96.08999633789062,0
2021-11-29,57806.56640625,32370840356,4445.10498046875,19086475837,624.31005859375,2425803182,4655.27001953125,4336410000,96.33999633789062,0
2021-11-30,57005.42578125,36708594618,4631.47900390625,28626354111,622.6698608398438,2781531694,4567.0,6625990000,95.98999786376952,0
2021-12-01,57229.828125,36858195307,4586.990234375,27634826695,627.9715576171875,2806563703,4513.0400390625,5366730000,96.0500030517578,0
2021-12-02,56477.81640625,32379968686,4511.30224609375,21502671027,619.4701538085938,2378758113,4577.10009765625,5077180000,96.12999725341795,0
2021-12-03,53598.24609375,39789134215,4220.7060546875,25879591528,594.635986328125,2483348354,4538.43017578125,5240070000,96.12000274658205,0
2021-12-06,50582.625,37707308001,4358.7373046875,28229518513,589.2561645507812,3567503629,4591.669921875,4770800000,96.29000091552734,0
2021-12-07,50700.0859375,33676814852,4315.0615234375,22366213354,579.6898803710938,2112954675,4686.75,4492400000,96.37000274658205,0
2021-12-08,50504.796875,28479699446,4439.35791015625,18704315119,607.5927734375,2245501623,4701.2099609375,4234600000,95.88999938964844,0
2021-12-09,47672.12109375,29603577251,4119.81591796875,22296131874,571.6489868164062,2132955304,4667.4501953125,3903840000,96.2699966430664,0
2021-12-10,47243.3046875,30966005122,3908.49609375,28014595631,552.9668579101562,2089946472,4712.02001953125,3870110000,96.0500030517578,0
2021-12-13,46737.48046875,32166727776,3784.226806640625,23999841386,521.0115966796875,1900967743,4668.97021484375,4397230000,96.31999969482422,0
2021-12-14,46612.6328125,34638619079,3745.4404296875,23836759957,511.2293701171875,2232411089,4634.08984375,4485430000,96.56999969482422,0
2021-12-15,48896.72265625,36541828520,4018.388671875,26411188833,541.0269775390625,2079796859,4709.85009765625,4910130000,96.51000213623048,0
2021-12-16,47665.42578125,27268150947,3962.4697265625,19825531254,526.2465209960938,1500825557,4668.669921875,4829500000,96.04000091552734,0
2021-12-17,46202.14453125,32902725329,3879.486572265625,23143541098,525.706298828125,1804795681,4620.64013671875,7987090000,96.56999969482422,0
2021-12-20,46880.27734375,30961902129,3933.844482421875,21589690675,523.1624755859375,1467380399,4568.02001953125,4635700000,96.5500030517578,0
2021-12-21,48936.61328125,27055803928,4020.260009765625,16388555198,528.7109985351562,1461697111,4649.22998046875,4072430000,96.48999786376952,0
2021-12-22,48628.51171875,24447979559,3982.099609375,13921756199,533.6449584960938,1597323976,4696.56005859375,3319610000,96.08000183105467,0
2021-12-23,50784.5390625,28223878108,4108.015625,18007273742,548.725830078125,1867124970,4725.7900390625,2913040000,96.0199966430664,0
2021-12-27,50640.41796875,24324345758,4037.547607421875,11424360002,562.6414794921875,2180356553,4791.18994140625,2770290000,96.08999633789062,0
2021-12-28,47588.85546875,33430376883,3800.89306640625,17299472803,534.9280395507812,2791585162,4786.35009765625,2707920000,96.1999969482422,0
2021-12-29,46444.7109375,30049226299,3628.53173828125,15722555672,514.0007934570312,2159325741,4793.06005859375,2963310000,95.93000030517578,0
2021-12-30,47178.125,26686491018,3713.85205078125,12925377999,518.9097290039062,1950603827,4778.72998046875,3124950000,95.97000122070312,0
2021-12-31,46306.4453125,36974172400,3682.6328125,14157285268,511.7083129882813,2020489898,4766.18017578125,2677820000,95.66999816894533,0
2022-01-03,46458.1171875,33071628362,3761.38037109375,12080777893,512.135986328125,1949153130,4796.56005859375,3831020000,96.23999786376952,0
2022-01-04,45897.57421875,42494677905,3794.056640625,14030925983,507.506103515625,2200879165,4793.5400390625,4683170000,96.29000091552734,0
2022-01-05,43569.00390625,36851084859,3550.386962890625,18061338502,475.0569458007813,2870757788,4700.580078125,4887960000,96.19000244140624,0
2022-01-06,43160.9296875,30208048289,3418.408203125,24293791313,473.2756042480469,4400228627,4696.0498046875,4295280000,96.25,0
2022-01-07,41557.90234375,84196607520,3193.21044921875,24494179209,447.7884826660156,4613172287,4677.02978515625,4181510000,95.73999786376952,0
2022-01-10,41821.26171875,32104232331,3083.097900390625,19535744145,424.9337768554688,4156063326,4670.2900390625,4511810000,95.98999786376952,0
2022-01-11,42735.85546875,26327648900,3238.111572265625,15211447193,463.518310546875,4600615710,4713.06982421875,4101590000,95.62000274658205,0
2022-01-12,43949.1015625,33499938689,3372.25830078125,16662871689,487.0074157714844,4131335431,4726.35009765625,4048220000,95.0,0
2022-01-13,42591.5703125,47691135082,3248.28857421875,15294466275,475.0291137695313,4151007744,4659.02978515625,4251730000,94.79000091552734,0
2022-01-14,43099.69921875,23577403399,3310.00146484375,13562957230,489.867431640625,3112235914,4662.85009765625,4338490000,95.16999816894533,0
