Date,BTC_Close_log_return
2020-07-10,-0.0038000863994744
2020-07-13,-4.331631390260929e-05
2020-07-14,-0.005465061808117
2020-07-15,-0.0066149394632748
2020-07-16,0.0020964170070042
2020-07-17,0.0014019581613989
2020-07-20,0.0227265724190093
2020-07-21,0.0159234674311848
2020-07-22,0.0058314531883772
2020-07-23,-0.0046218064009348
2020-07-24,0.1418974985396612
2020-07-27,-0.0071266633721213
2020-07-28,0.0170487071772516
2020-07-29,0.0009676074745081
2020-07-30,0.0189224233737268
2020-07-31,-0.0068337700344389
2020-08-03,-0.0036037470015529
2020-08-04,0.0471600379035357
2020-08-05,0.0027841443313858
2020-08-06,-0.0152519020491876
2020-08-07,0.0235652790024698
2020-08-10,-0.0401611128627876
2020-08-11,0.0151693007557726
2020-08-12,0.0170488539554167
2020-08-13,-0.001296361228177
2020-08-14,0.0404272446288602
2020-08-17,-0.021709414754999
2020-08-18,-0.0196178869913663
2020-08-19,0.0101613277417586
2020-08-20,-0.024361862793125
2020-08-21,0.0155868934886566
2020-08-24,-0.0353060044085323
2020-08-25,0.0106963347639654
2020-08-26,-0.0144634776739617
2020-08-27,0.0191647185956032
2020-08-28,0.0119123317694952
2020-08-31,0.0244952878450409
2020-09-01,-0.0475998283628147
2020-09-02,-0.108024907829682
2020-09-03,0.0256809589055745
2020-09-04,-0.036848696796169
2020-09-08,0.0108798357097584
2020-09-09,0.0117242949135244
2020-09-10,0.0036386352484214
2020-09-11,0.0265574978308954
2020-09-14,0.0108125107428243
2020-09-15,0.016347532426243
2020-09-16,-0.002364091830582
2020-09-17,-0.0004023369137903
2020-09-18,-0.0450704249753053
2020-09-21,0.0072569445920738
2020-09-22,-0.0281258288104678
2020-09-23,0.0489361364351195
2020-09-24,-0.0062788897837297
2020-09-25,0.0015825865163268
2020-09-28,0.0125255833075157
2020-09-29,-0.0055619032310387
2020-09-30,-0.0154216754012216
2020-10-01,-0.0041025453782749
2020-10-02,0.0203443804411498
2020-10-05,-0.0176596640622518
2020-10-06,0.0060698124506212
2020-10-07,0.0228613846473142
2020-10-08,0.0135371939231902
2020-10-09,0.0434116928153573
2020-10-12,-0.011267025530866
2020-10-13,0.0003156734004635
2020-10-14,0.0057442413776369
2020-10-15,-0.0151839682907963
2020-10-16,0.0364167145328767
2020-10-19,0.0147348266052493
2020-10-20,0.0733840543058693
2020-10-21,0.0110279875667966
2020-10-22,-0.0026529704553783
2020-10-23,0.0110517647953666
2020-10-26,0.0433275589626535
2020-10-27,-0.0284458494184554
2020-10-28,0.0124751034586466
2020-10-29,0.0080520755833085
2020-10-30,0.0002927848239879
2020-11-02,0.0290784151533746
2020-11-03,0.0130614446957186
2020-11-04,0.0974158108042441
2020-11-05,-0.000896930308048
2020-11-06,-0.0151186740097526
2020-11-09,-0.0027046871096147
2020-11-10,0.0264880155918153
2020-11-11,0.0359667008912632
2020-11-12,0.0025443132057155
2020-11-13,0.0241159413612671
2020-11-16,0.0541024758441383
2020-11-17,0.0089479998763616
2020-11-18,0.0007346200168832
2020-11-19,0.0441487626981929
2020-11-20,-0.013908042524277
2020-11-23,0.0396802677655616
2020-11-24,-0.019839332374638
2020-11-25,-0.090670047879814
2020-11-27,0.1372771503428318
2020-11-30,-0.0428305306024291
2020-12-01,0.0209508141373089
2020-12-02,0.0126433160461806
2020-12-03,-0.0390994675242325
2020-12-04,0.0259633009044567
2020-12-07,-0.0464184595562448
2020-12-08,0.0126250410295785
2020-12-09,-0.0156946402208056
2020-12-10,-0.0113473565301514
2020-12-11,0.0636978594887226
2020-12-14,0.0088161584772036
2020-12-15,0.0930515975767781
2020-12-16,0.0677824271107488
2020-12-17,0.014487680725324
2020-12-18,-0.0145788957311036
2020-12-21,0.0420765679457784
2020-12-22,-0.0230394366630096
2020-12-23,0.0210579086503933
2020-12-24,0.1319822586448777
2020-12-28,0.0101981764862759
2020-12-29,0.0526251818893512
2020-12-30,0.0055588022290528
2020-12-31,0.0975026690446097
2021-01-04,0.0612800117132047
2021-01-05,0.0800218282308806
2021-01-06,0.0668709242585274
2021-01-07,0.0355928898794487
2021-01-08,-0.1372149091811059
2021-01-11,-0.0473164778588287
2021-01-12,0.0953397207362558
2021-01-13,0.0489216127788524
2021-01-14,-0.0621664989723079
2021-01-15,-0.020730853363922
2021-01-19,-0.0145792169753381
2021-01-20,-0.1425281308183599
2021-01-21,0.0683334114753021
2021-01-22,-0.0195615254057359
2021-01-25,0.0062663834606839
2021-01-26,-0.0678743452244091
2021-01-27,0.0950202595471698
2021-01-28,0.0250900708478179
2021-01-29,-0.0229684386344775
2021-02-01,0.0571679388794204
2021-02-02,0.0537738978015389
2021-02-03,-0.0146786767038231
2021-02-04,0.0324588533084329
2021-02-05,0.1915267149858497
2021-02-08,0.0061426193854515
2021-02-09,-0.0342032034296281
2021-02-10,0.0644676160583937
2021-02-11,-0.0084784646579245
2021-02-12,0.0350591594663545
2021-02-16,0.0582141521695215
2021-02-17,-0.0090382265893042
2021-02-18,0.0782851354369316
2021-02-19,-0.0305361040243421
2021-02-22,-0.104585244501009
2021-02-23,0.0178814957381204
2021-02-24,-0.0539697592520517
2021-02-25,-0.0161420754568873
2021-02-26,0.0686201412803885
2021-03-01,-0.0255549252084907
2021-03-02,0.0436647276939014
2021-03-03,-0.0399061221991278
2021-03-04,0.0075114201765359
2021-03-05,0.0656377328366056
2021-03-08,0.0481568402532353
2021-03-09,0.0213741797980277
2021-03-10,0.0315730003902977
2021-03-11,-0.0082168728531155
2021-03-12,-0.0251673398143977
2021-03-15,0.0159294715476091
2021-03-16,0.0357241870803577
2021-03-17,-0.0173391519166133
2021-03-18,0.0083943190505801
2021-03-19,-0.0676666643096545
2021-03-22,0.0038401154329438
2021-03-23,-0.0365517577776576
2021-03-24,-0.0204854329155564
2021-03-25,0.0642884193198935
2021-03-26,0.0463001342354369
2021-03-29,0.0200146099199841
2021-03-30,1.935944759335448e-05
2021-03-31,0.0029992328786879
2021-04-01,-0.0006420398652886
2021-04-05,-0.0147638975496215
2021-04-06,-0.0375288708531642
2021-04-07,0.0397876757042268
2021-04-08,-0.0013545498361146
2021-04-09,0.0279088834859242
2021-04-12,0.0585271434502676
2021-04-13,-0.0062199381491709
2021-04-14,0.0032322511169766
2021-04-15,-0.0278866218745685
2021-04-16,-0.0998043363173211
2021-04-19,0.013347500558966
2021-04-20,-0.0465197455418273
2021-04-21,-0.0405818837468071
2021-04-22,-0.0130013026852043
2021-04-23,0.0557265463428773
2021-04-26,0.0185483191486537
2021-04-27,-0.0037942553737364
2021-04-28,-0.0234296738251332
2021-04-29,0.0754151877209619
2021-04-30,-0.0095673730245099
2021-05-03,-0.0699936362237769
2021-05-04,0.0738970864744768
2021-05-05,-0.0180550935576416
2021-05-06,0.0168770967814349
2021-05-07,-0.0264395494909534
2021-05-10,0.0150099573442893
2021-05-11,-0.142967146773037
2021-05-12,0.0114429281100927
2021-05-13,0.0033001867597661
2021-05-14,-0.1360079447719833
2021-05-17,-0.0145319340846282
2021-05-18,-0.1481070763518866
2021-05-19,0.0972750161239599
2021-05-20,-0.0891398168367919
2021-05-21,0.0368750284655532
2021-05-24,-0.0078787825810242
2021-05-25,0.0229615658127685
2021-05-26,-0.0220571810715349
2021-05-27,-0.0739361115014423
2021-05-28,0.0272823161961818
2021-06-01,0.0239777887023138
2021-06-02,0.04255661695137
2021-06-03,-0.0608403872671256
2021-06-04,-0.0947039983599307
2021-06-07,-0.0026277750634577
2021-06-08,0.1094741023821375
2021-06-09,-0.0173547429931283
2021-06-10,0.0170675784159861
2021-06-11,0.0744113942205725
2021-06-14,0.0046584533275275
2021-06-15,-0.052307031596144
2021-06-16,-0.0076847607876689
2021-06-17,-0.0614015913917366
2021-06-18,-0.1220103903521807
2021-06-21,0.0258330476093931
2021-06-22,0.0367666751556131
2021-06-23,0.0274756998576433
2021-06-24,-0.0913046539742626
2021-06-25,0.0847022504244766
2021-06-28,0.0407851211241398
2021-06-29,-0.0233252029658524
2021-06-30,-0.0428182456008745
2021-07-01,0.0096320209134398
2021-07-02,0.0099263198500573
2021-07-06,-0.0111578266503012
2021-07-07,-0.0293117785379641
2021-07-08,0.0276173634478732
2021-07-09,-0.0191828749075494
2021-07-12,-0.0137820864258006
2021-07-13,0.0036725998364308
2021-07-14,-0.0322494683568424
2021-07-15,-0.0113665308584862
2021-07-16,-0.019400130658189
2021-07-19,-0.0333385557342124
2021-07-20,0.0744341723569321
2021-07-21,0.0062837888821696
2021-07-22,0.0385039422719045
2021-07-23,0.1060222928459405
2021-07-26,0.0539428534880362
2021-07-27,0.0148351265164555
2021-07-28,0.0003128737005963
2021-07-29,0.0541722306526184
2021-07-30,-0.074535838595673
2021-08-02,-0.0271224912051319
2021-08-03,0.0409431646384763
2021-08-04,0.0278383573712466
2021-08-05,0.0465381406264162
2021-08-06,0.0796299996467546
2021-08-09,-0.0169741413926082
2021-08-10,0.0001887605723412
2021-08-11,-0.0258917535442005
2021-08-12,0.0730094797189174
2021-08-13,-0.0381470091655642
2021-08-16,-0.0288691990345873
2021-08-17,0.002364966650012
2021-08-18,0.0418858533323493
2021-08-19,0.0545979069838532
2021-08-20,0.0041861208450782
2021-08-23,-0.0378448943309496
2021-08-24,0.0259601219504294
2021-08-25,-0.0421022974523753
2021-08-26,0.0440994303022667
2021-08-27,-0.0417000891442577
2021-08-30,0.0023710718587319
2021-08-31,0.0350056537880171
2021-09-01,0.0097927247881714
2021-09-02,0.0140441280061874
2021-09-03,-0.0664094048971383
2021-09-07,-0.015494793572991
2021-09-08,0.0064883905339532
2021-09-09,-0.0330351866444658
2021-09-10,0.0017621978864764
2021-09-13,0.0462720067779093
2021-09-14,0.0227546013145089
2021-09-15,-0.0081907394359386
2021-09-16,-0.0108540797092783
2021-09-17,-0.0982624069184959
2021-09-20,-0.0514882678633267
2021-09-21,0.068399601996783
2021-09-22,0.0298563090232246
2021-09-23,-0.0468621952898752
2021-09-24,-0.0141998535234814
2021-09-27,-0.0288523329477418
2021-09-28,0.0128289248145723
2021-09-29,0.0521827601181641
2021-09-30,0.0942084189312797
2021-10-01,0.0204874498514225
2021-10-04,0.0477476105346845
2021-10-05,0.0720141013773107
2021-10-06,-0.028498794333346
2021-10-07,0.0030037607441677
2021-10-08,0.0631319193015135
2021-10-11,-0.0254357635060853
2021-10-12,0.0239788148164835
2021-10-13,-0.0013872457018979
2021-10-14,0.0718874583745788
2021-10-15,0.0069912727842427
2021-10-18,0.0354134436604997
2021-10-19,0.0265778345420356
2021-10-20,-0.0590276683907291
2021-10-21,-0.0247022510827047
2021-10-22,0.0379503868776931
2021-10-25,-0.0433771861010622
2021-10-26,-0.0316638438636827
2021-10-27,0.0359344915880241
2021-10-28,0.0261443755051536
2021-10-29,-0.0198583990948679
2021-11-01,0.0357758773484733
2021-11-02,-0.0040628056171501
2021-11-03,-0.024399034254609
2021-11-04,-0.0053281291879679
2021-11-05,0.1001851509422911
2021-11-08,-0.0088450991822014
2021-11-09,-0.0299581654204453
2021-11-10,-0.0006967481072823
2021-11-11,-0.0123004375187129
2021-11-12,-0.0093658575003708
2021-11-15,-0.0549224542515835
2021-11-16,0.0034309649222336
2021-11-17,-0.0584237504033088
2021-11-18,0.0204669730463056
2021-11-19,-0.0319983104982622
2021-11-22,0.0224812481032128
2021-11-23,-0.0226387199646387
2021-11-24,-0.0493619628605017
2021-11-26,0.0761175401035345
2021-11-29,-0.0139559224210751
2021-11-30,0.003928780734843
2021-12-01,-0.0132273021087431
2021-12-02,-0.0523315856653418
2021-12-03,-0.0579082075312878
2021-12-06,0.0023194677368668
2021-12-07,-0.0038592862213869
2021-12-08,-0.0577215558084765
2021-12-09,-0.0090358194216153
2021-12-10,-0.0107645217532858
2021-12-13,-0.0026748276204264
2021-12-14,0.0478387780999812
2021-12-15,-0.025504064198459
2021-12-16,-0.0311800932560396
2021-12-17,0.0145708458511642
2021-12-20,0.0429287928874669
2021-12-21,-0.0063158344064891
2021-12-22,0.0433819393295863
2021-12-23,-0.0028419275682948
2021-12-27,-0.0621514265119765
2021-12-28,-0.0243360119563418
2021-12-29,0.0156677387131325
2021-12-30,-0.0186491727568651
2021-12-31,0.0032700420519843
2022-01-03,-0.012138934663861
2022-01-04,-0.0520662884548127
2022-01-05,-0.0094102973035897
2022-01-06,-0.0378479886503751
2022-01-07,0.0063171717725083
2022-01-10,0.0216334106374393
2022-01-11,0.0279939072519118
2022-01-12,-0.03137582795207
2022-01-13,0.0118596646958226
2022-01-14,-0.0169425191846288
2022-01-18,-0.0150099104428706
2022-01-19,-0.0258167430956038
2022-01-20,-0.1096046829154399
2022-01-21,0.0053893520482337
2022-01-24,0.0081424868269511
2022-01-25,-0.0027608244495656
2022-01-26,0.0077338378907859
2022-01-27,0.0172475050904149
2022-01-28,0.0183253133484473
2022-01-31,0.0067373185026341
2022-02-01,-0.0473107399591228
2022-02-02,0.0054412158319915
2022-02-03,0.1106268834574471
2022-02-04,0.0548386357433809
2022-02-07,0.0063248089653385
2022-02-08,0.0049821136819973
2022-02-09,-0.0176033937813889
2022-02-10,-0.0269211260551718
2022-02-11,0.0042115662722224
2022-02-14,0.0456306044872406
2022-02-15,-0.0138552950498985
2022-02-16,-0.0810823307191044
2022-02-17,-0.0125865264237605
2022-02-18,-0.0445685601614807
2022-02-22,-0.0261836346154203
2022-02-23,0.0273995799515498
2022-02-24,0.0227384505953059
2022-02-25,0.0966444670528177
2022-02-28,0.0265333803325247
2022-03-01,-0.0097537159354072
2022-03-02,-0.0340944786524133
2022-03-03,-0.0812852755652355
2022-03-04,-0.0278663460944586
2022-03-07,0.0175847382159609
2022-03-08,0.0804608330138584
2022-03-09,-0.0625468568005302
2022-03-10,-0.0164254822906464
2022-03-11,0.0222227362392169
2022-03-14,-0.0083024718981781
2022-03-15,0.0448654676742004
2022-03-16,-0.0046909168777941
2022-03-17,0.0205385179749362
2022-03-18,-0.0174513973414206
2022-03-21,0.0307037913099736
2022-03-22,0.012531246090632
2022-03-23,0.024593725965785
2022-03-24,0.0087827164076656
2022-03-25,0.0607833040413245
2022-03-28,0.0071405997391902
2022-03-29,-0.0085279952347302
2022-03-30,-0.0329180095425831
2022-03-31,0.0161834540100177
2022-04-01,0.0073415914485093
2022-04-04,-0.023144860605896
2022-04-05,-0.0529457051005748
2022-04-06,0.0068529242315328
2022-04-07,-0.0283539722589372
2022-04-08,-0.0676404058422335
2022-04-11,0.0151989918017609
2022-04-12,0.0255764174954905
2022-04-13,-0.0303643733545408
2022-04-14,0.0220583518698675
2022-04-18,0.0164352943392353
2022-04-19,-0.0030978678462107
2022-04-20,-0.0206844397083194
2022-04-21,-0.0196110852519189
2022-04-22,0.0179057291651727
2022-04-25,-0.0595995569885474
2022-04-26,0.0290527349945201
2022-04-27,0.0134839067215247
2022-04-28,-0.029702353660829
2022-04-29,-0.0020870367517005
2022-05-02,-0.0204222418409001
2022-05-03,0.0503126775329916
2022-05-04,-0.0819413647290767
2022-05-05,-0.0147137801076371
2022-05-06,-0.1736078611020874
2022-05-09,0.0236786923864829
2022-05-10,-0.0696270636865209
2022-05-11,0.0038423156405122
2022-05-12,0.008069582993285
2022-05-13,0.019606831133802
2022-05-16,0.0186753109718678
2022-05-17,-0.0576896230339538
2022-05-18,0.054017472510896
2022-05-19,-0.0374266099996021
2022-05-20,-0.0034933376443546
2022-05-23,0.0189497817670692
2022-05-24,-0.0031485281301596
2022-05-25,-0.0100336995448721
2022-05-26,-0.0220978890225637
2022-05-27,0.1048540669738014
2022-05-31,-0.0647469306708352
2022-06-01,0.0221826339109845
2022-06-02,-0.0253652897101915
2022-06-03,0.0545785723549571
2022-06-06,-0.0068833346588699
2022-06-07,-0.0306729469834307
2022-06-08,-0.0033934595457949
2022-06-09,-0.0347422192378
2022-06-10,-0.2572268307057921
2022-06-13,-0.0125564169410573
2022-06-14,0.0163491750838634
2022-06-15,-0.1021124013301035
2022-06-16,0.0043978108825623
2022-06-17,0.0116127170398553
2022-06-21,-0.0355620053246316
2022-06-22,0.0535199496525523
2022-06-23,0.0068898096137616
2022-06-24,-0.0236471161654693
2022-06-27,-0.0221796927954195
2022-06-28,-0.0087465122598882
2022-06-29,-0.016009711756282
2022-06-30,-0.026393611667962
2022-07-01,0.046676497176841
2022-07-05,0.0175824492578839
2022-07-06,0.0516563933886174
2022-07-07,0.0043132227124235
2022-07-08,-0.0844861842836385
2022-07-11,-0.0329156213890198
2022-07-12,0.0449367599448216
2022-07-13,0.0175496512632417
2022-07-14,0.0128681970428928
2022-07-15,0.0761810748123514
2022-07-18,0.0394052820034178
2022-07-19,-0.0067652436363693
2022-07-20,-0.0028926217700481
2022-07-21,-0.0196019457648818
2022-07-22,-0.0614248995889631
2022-07-25,-0.0057250438268413
2022-07-26,0.0765954215493611
2022-07-27,0.0390578308920142
2022-07-28,-0.0016476446914401
2022-07-29,-0.0208176342340799
2022-08-01,-0.0145202470826133
2022-08-02,-0.005744061707541
2022-08-03,-0.0094795255685209
2022-08-04,0.0286758990881604
2022-08-05,0.0220894382615691
2022-08-08,-0.0274709934963751
2022-08-09,0.0332567950538816
2022-08-10,0.0004127620673678
2022-08-11,0.0184159820568986
2022-08-12,-0.0109538321329276
2022-08-15,-0.0105657062741354
2022-08-16,-0.0231819448838646
2022-08-17,-0.0052959570307789
2022-08-18,-0.1060266419016861
2022-08-19,0.024665352243595
2022-08-22,0.0060185938546632
2022-08-23,-0.0062003332785291
2022-08-24,0.0095770166529556
2022-08-25,-0.0640857165596632
2022-08-26,0.0018726075088007
2022-08-29,-0.0250013277835669
2022-08-30,0.0126966241687939
2022-08-31,0.0038518173635346
2022-09-01,-0.0078494796911592
2022-09-02,-0.05836122378176
2022-09-06,0.0237451537491359
2022-09-07,0.0020460703035366
2022-09-08,0.1008600976678907
2022-09-09,0.0452310542481083
2022-09-12,-0.097282198923424
2022-09-13,-0.0027439686753737
2022-09-14,-0.0270345862412617
2022-09-15,0.0036162281734326
2022-09-16,-0.0116214013088502
2022-09-19,-0.0340004775470874
2022-09-20,-0.0183448135152237
2022-09-21,0.0456416775491289
2022-09-22,-0.0059885762967109
2022-09-23,-0.0038923305891219
2022-09-26,-0.0058500341701693
2022-09-27,0.0164090991571902
2022-09-28,0.0075041857550915
2022-09-29,-0.0072433234917515
2022-09-30,0.0098215718645177
2022-10-03,0.0357022957027779
2022-10-04,-0.0086982060750251
2022-10-05,-0.0102340417585951
2022-10-06,-0.0206878280674757
2022-10-07,-0.0209561915751082
2022-10-10,-0.0047164037127047
2022-10-11,0.0055498963744709
2022-10-12,0.0117000265222977
2022-10-13,-0.0102285262293714
2022-10-14,0.0188511189426926
2022-10-17,-0.0111273273493285
2022-10-18,-0.0101306218959408
2022-10-19,-0.0044926791591304
2022-10-20,0.0062119106533935
2022-10-21,0.0089882390929566
2022-10-24,0.038050125599863
2022-10-25,0.0330171943589474
2022-10-26,-0.0236079843216214
2022-10-27,0.0151424925794178
2022-10-28,-0.0048467069192588
2022-10-31,-0.0005124320157945
2022-11-01,-0.0160304240158549
2022-11-02,0.0025011164907872
2022-11-03,0.0453319982476706
2022-11-04,-0.0260811646135686
2022-11-07,-0.1054286468114609
2022-11-08,-0.1548895481701471
2022-11-09,0.1020374090112842
2022-11-10,-0.0319184536013011
2022-11-11,-0.0247301123274806
2022-11-14,0.0159043171795154
2022-11-15,-0.012825680370738
2022-11-16,0.0010839194206494
2022-11-17,0.0006146278457023
2022-11-18,-0.0560708001218153
2022-11-21,0.0251747150803918
2022-11-22,0.0256679569857375
2022-11-23,-0.00536423852736
2022-11-25,-0.0186033041671754
2022-11-28,0.013940464110346
2022-11-29,0.0430597665839438
2022-11-30,-0.0118020685953673
2022-12-01,0.0071369860458051
2022-12-02,-0.0066836616215847
2022-12-05,0.0067330352508194
2022-12-06,-0.0142249778324377
2022-12-07,0.0226142000810396
2022-12-08,-0.0058383705058885
2022-12-09,0.004268266909601
2022-12-12,0.0328647887307288
2022-12-13,0.0019289306421712
2022-12-14,-0.0256283810210243
2022-12-15,-0.0421898089814994
2022-12-16,-0.0125612107133205
2022-12-19,0.0279887050824722
2022-12-20,-0.0052645094201766
2022-12-21,0.0007612154110786
2022-12-22,-0.0019858084288219
2022-12-23,-0.0047609444029531
2022-12-27,-0.0098950503002502
2022-12-28,0.0054086448255194
2022-12-29,-0.0023916958787596
2022-12-30,0.0046433864472251
2023-01-03,0.0109341539620353
2023-01-04,-0.0015728177184386
2023-01-05,0.0068207922355531
2023-01-06,0.0143250773646311
2023-01-09,0.0144181338708873
2023-01-10,0.0276211504977311
2023-01-11,0.0508031804901875
2023-01-12,0.0536492128036686
2023-01-13,0.0609836833564206
2023-01-17,-0.0225928311533006
2023-01-18,0.0190553341028979
2023-01-19,0.0726845526110478
2023-01-20,0.0113078749625904
2023-01-23,-0.0130770792009061
2023-01-24,0.0210431847013235
2023-01-25,-0.0036871485938446
2023-01-26,0.001993046474165
2023-01-27,-0.010391893594001
2023-01-30,0.0130122885395141
2023-01-31,0.0249457345900039
2023-02-01,-0.0106747498773682
2023-02-02,-0.0009611362476715
2023-02-03,-0.0298321783954256
2023-02-06,0.0219101957149328
2023-02-07,-0.0140637224840059
2023-02-08,-0.0500729479211171
2023-02-09,-0.0077228177249046
2023-02-10,0.0072214096531189
2023-02-13,0.0187474660501362
2023-02-14,0.0897700078631962
2023-02-15,-0.0285581014815657
2023-02-16,0.0391062494261006
2023-02-17,-0.0052752322390331
2023-02-21,-0.0101803968810031
2023-02-22,-0.0100279167620181
2023-02-23,-0.0317920674064435
2023-02-24,0.01390164525901
2023-02-27,-0.016092730875103
2023-02-28,0.0213368049391636
2023-03-01,-0.0072613502094817
2023-03-02,-0.0485624257297713
2023-03-03,0.0029950669750121
2023-03-06,-0.0094061389660416
2023-03-07,-0.022837315061132
2023-03-08,-0.0644245133285333
2023-03-09,-0.0086696568831137
2023-03-10,0.1811997674579263
2023-03-13,0.0224161647975057
2023-03-14,-0.0150694198256179
2023-03-15,0.0273877219696504
2023-03-16,0.0904308173547872
2023-03-17,0.0124407978049416
2023-03-20,0.0146072594573107
2023-03-21,-0.0313049347860252
2023-03-22,0.0369024309214414
2023-03-23,-0.0301197331855556
2023-03-24,-0.0129372463162945
2023-03-27,0.004714100093914
2023-03-28,0.0388533993126916
2023-03-29,-0.0111695987413331
2023-03-30,0.0157464148884536
2023-03-31,-0.024464682416771
2023-04-03,0.0135055858746378
2023-04-04,0.0003512057047058
2023-04-05,-0.0047612573465794
2023-04-06,0.0557829223296607
2023-04-10,0.0194394895643321
2023-04-11,-0.0031803678161343
2023-04-12,0.0085901337682815
2023-04-13,0.0028457979620181
2023-04-14,-0.0347320535667289
2023-04-17,0.0318364609978162
2023-04-18,-0.0531995366286723
2023-04-19,-0.020211126619281
2023-04-20,-0.0349108772717124
2023-04-21,0.0090664667694482
2023-04-24,0.0280232077739538
2023-04-25,0.0040579258685806
2023-04-26,0.0363131328622946
2023-04-27,-0.0045406028897519
2023-04-28,-0.0434912199499014
2023-05-01,0.0207492702911204
2023-05-02,0.0112946008250287
2023-05-03,-0.0054826978253753
2023-05-04,0.0235245236353522
2023-05-05,-0.0643295131417288
2023-05-08,-0.0012826051136456
2023-05-09,-0.0013393336115541
2023-05-10,-0.0227376278728039
2023-05-11,-0.0072780171559251
2023-05-12,0.0143602377634136
2023-05-15,-0.0057549433066925
2023-05-16,0.0133059491984704
2023-05-17,-0.0208963229384923
2023-05-18,0.0021562704301694
2023-05-19,-0.00144587095796
2023-05-22,0.0138489626434261
2023-05-23,-0.0332704001878959
2023-05-24,0.0053545262051376
2023-05-25,0.0091393326620574
2023-05-26,0.0361314185690823
