Date,BTC_Close,BTC_Volume,ETH_Close,ETH_Volume,BNB_Close,BNB_Volume,SP500_Close,SP500_Volume,DXY_Close,DXY_Volume,BTC_Close_log_return,ETH_Close_log_return,BNB_Close_log_return,SP500_Close_log_return,DXY_Close_log_return
2020-01-17,8929.0380859375,36372139320,170.7799530029297,14997091826,18.13519859313965,347229168,3329.6201171875,3726220000,97.61000061035156,0,0.023255338715640103,0.038128127334989784,0.06012534160376906,0.003854723247485144,0.0029754386603104773
2020-01-21,8745.89453125,24097418512,169.69715881347656,9789369362,18.127666473388672,295922233,3320.7900390625,4104840000,97.52999877929688,0,-0.02072427811237755,-0.006360473596009487,-0.00041541780250826303,-0.002655500369585384,-0.0008199429720924455
2020-01-22,8680.8759765625,22600204051,168.29415893554688,9209827928,17.79836082458496,237634401,3321.75,3623780000,97.52999877929688,0,-0.007461951294768086,-0.00830203536353231,-0.018332941142272685,0.00028903429668107475,0.0
2020-01-23,8406.515625,25770680779,162.92855834960938,10396868698,17.021404266357422,221009513,3325.5400390625,3766710000,97.69000244140624,0,-0.03211536772319544,-0.03240158193424723,-0.04463473797293225,0.001140326193358241,0.0016392141884711308
2020-01-24,8445.4345703125,24397913026,163.05117797851562,10657671162,17.047409057617188,213341615,3295.469970703125,3708780000,97.8499984741211,0,0.00461893300829455,0.000752314460222342,0.001526604173903422,-0.009083289426193788,0.0016364535918101247
2020-01-27,8909.8193359375,28647338393,170.93089294433594,11004476145,17.691341400146484,227584506,3243.6298828125,3831050000,97.95999908447266,0,0.05352795690272583,0.04719521313458637,0.037077102704522136,-0.015855752356844034,0.0011235444900128861
2020-01-28,9358.58984375,34398744403,176.3703155517578,11772875064,18.115135192871094,257579475,3276.239990234375,3531570000,98.0199966430664,0,0.04914065669354804,0.03132651023738705,0.023672453897091338,0.010003383500352516,0.0006122824959291072
2020-01-29,9316.6298828125,30682598115,175.0503387451172,10725267311,17.912776947021484,221674739,3273.39990234375,3600250000,97.98999786376952,0,-0.004493658672814258,-0.007512267694822812,-0.011233533215204365,-0.0008672501435846315,-0.00030609438673356875
2020-01-30,9508.9931640625,32378792851,184.6904754638672,12604789338,18.590408325195312,264686498,3283.659912109375,3790350000,97.87000274658205,0,0.020437036918080173,0.05360773574101379,0.03713151213009004,0.0031294569302110597,-0.0012253153459297955
2020-01-31,9350.529296875,29432489719,180.16017150878903,11728616394,18.21097946166992,245035922,3225.52001953125,4529700000,97.38999938964844,0,-0.01680504867594127,-0.024835021342031378,-0.020621086953632007,-0.01786444357136295,-0.004916565795281086
2020-02-03,9293.521484375,30934096509,189.8650665283203,12392875241,18.46275520324707,227749150,3248.919921875,3760460000,97.8000030517578,0,-0.006115408162597332,0.052467346767927636,0.01373079123623559,0.007228425761232584,0.00420107853881734
2020-02-04,9180.962890625,29893183716,189.25059509277344,11714191695,18.177366256713867,213533737,3297.590087890625,3996900000,97.95999908447266,0,-0.0121854536490776,-0.0032416069069383033,-0.015578262664410342,0.014869315917506062,0.0016346144931978252
2020-02-05,9613.423828125,35222060874,204.2302398681641,14865434435,19.215049743652344,301486499,3334.68994140625,4121480000,98.2699966430664,0,0.04602834799275258,0.07617594743625669,0.05551660491935486,0.011187778658972936,0.0031595354759889898
2020-02-06,9729.8017578125,37628823716,212.33908081054688,16425589683,20.59526252746582,394704716,3345.780029296875,3887250000,98.5,0,0.012033084493942919,0.03893645049073715,0.06936726214631789,0.003320155057001924,0.002337789964017686
2020-02-07,9795.943359375,34522718159,222.7260589599609,16673443564,22.06225776672364,485529457,3327.7099609375,3733920000,98.68000030517578,0,0.0067748353927720014,0.047758146438774275,0.06880728026877544,-0.005415491009458352,0.0018257465756925959
2020-02-10,9856.611328125,39386548075,223.522705078125,16210008511,25.21831512451172,730144278,3352.090087890625,3462730000,98.83000183105467,0,0.0061740737967538204,0.0035704164522516032,0.13370216596689458,0.007299690120573207,0.0015189261616728603
2020-02-11,10208.236328125,37648059389,235.8511962890625,16964695963,25.63740348815918,567226060,3357.75,3762940000,98.72000122070312,0,0.03505244674627077,0.053688084352460655,0.01648183772382935,0.0016870486860021178,-0.001113648393023862
2020-02-12,10326.0546875,43444303830,265.4061279296875,24545049386,26.46676254272461,492328618,3379.449951171875,3930910000,99.0500030517578,0,0.011475404940052,0.11806012907983844,0.031837343187494545,0.006441853105203067,0.0033372314324503645
2020-02-13,10214.3798828125,49356071373,268.0992431640625,25801317504,25.440099716186523,463998187,3373.93994140625,3500890000,99.06999969482422,0,-0.010873762642183454,0.010096011233999452,-0.03956304397384045,-0.0016317763599886593,0.0002018639496983003
2020-02-14,10312.1162109375,43338264162,284.2174987792969,23558253463,26.296958923339844,471534694,3380.159912109375,3419700000,99.12000274658205,0,0.009523015160699344,0.05838256355039239,0.03312664408110115,0.0018418360984854144,0.0005045971260188074
2020-02-18,10141.99609375,47271023953,281.944580078125,26511477187,24.058177947998047,392689678,3370.2900390625,3750400000,99.45999908447266,0,-0.016634702842213998,-0.00802925874799432,-0.08897832403749259,-0.0029242139861477136,0.0034242790510599216
2020-02-19,9633.38671875,46992019710,259.76397705078125,22679414413,22.333511352539062,298250332,3386.14990234375,3614200000,99.5999984741211,0,-0.05144998404328957,-0.08193708891968116,-0.07438667646896834,0.004694748284284925,0.0014066051888710213
2020-02-20,9608.4755859375,44925260237,257.949462890625,23229828870,22.22914695739746,358656850,3373.22998046875,4019180000,99.87000274658205,0,-0.0025892656683303506,-0.007009752693620848,-0.004683947946869631,-0.0038228174279975285,0.002707218486132354
2020-02-21,9686.44140625,40930547513,265.6006164550781,20867593292,22.184877395629883,396181352,3337.75,3908780000,99.26000213623048,0,0.008081532009711982,0.029230053124413628,-0.0019934953912930896,-0.010573809232819777,-0.006126676075756423
2020-02-24,9650.1748046875,45080496648,265.2164306640625,22400845640,22.04412651062012,357640680,3225.889892578125,4851160000,99.29000091552734,0,-0.0037510848528392524,-0.001447526450718851,-0.006364663352892848,-0.03408807942044074,0.0003021785853844622
2020-02-25,9341.705078125,42515259129,247.81759643554688,21878882134,20.342470169067383,356163893,3128.2099609375,5596760000,98.97000122070312,0,-0.03248723753845248,-0.06785323482968278,-0.08033536785559364,-0.030747904375353224,-0.0032280840235715614
2020-02-26,8820.5224609375,50420050762,225.6802673339844,26235617201,18.799131393432617,443909390,3116.389892578125,5484650000,99.0,0,-0.057407687925487366,-0.09357372604564436,-0.07890016086210282,-0.00378569732353003,0.0003030638919179913
2020-02-27,8784.494140625,45470195695,226.75338745117188,25645522790,19.122568130493164,406092296,2978.760009765625,7064710000,98.44000244140624,0,-0.004092966388449268,0.004743776764804114,0.017058548760448298,-0.045168136352261155,-0.005672599810777851
2020-02-28,8672.455078125,44605450443,226.760498046875,22563530559,18.85483741760254,461435237,2954.219970703125,8569570000,98.12999725341795,0,-0.012836217768337236,3.135778608374022e-05,-0.014099707152517299,-0.008272463109653077,-0.003154148094629094
2020-03-02,8869.669921875,42857674409,230.5697784423828,20305587789,19.814064025878903,428747453,3090.22998046875,6381330000,97.36000061035156,0,0.022485662721176816,0.016659157240532522,0.04962248199159693,0.0450108687694132,-0.00787764728089358
2020-03-03,8787.7861328125,42386715821,224.4796295166016,19853178572,19.637189865112305,355662760,3003.3701171875,6376510000,97.1500015258789,0,-0.009274764811755473,-0.026768577109831763,-0.008966779426418211,-0.02851048492291458,-0.002159263418418368
2020-03-04,8755.24609375,34746706368,224.5179748535156,16567075208,19.95918846130371,363898093,3130.1201171875,5073020000,97.33999633789062,0,-0.0037097436703969933,0.00017080419420500078,0.016264401340774393,0.041336349360633136,0.0019537752536019633
2020-03-05,9078.7626953125,39698054597,229.2681884765625,18201291785,20.80203056335449,424802925,3023.93994140625,5579290000,96.81999969482422,0,0.03628484201142127,0.020936676896725202,0.041360993375198864,-0.034510782439981125,-0.005356385423915853
2020-03-06,9122.5458984375,40826885651,243.5252990722656,19374772256,21.288389205932617,449180749,2972.3701171875,6555240000,95.9499969482422,0,0.004811004368074786,0.06032838771647079,0.023111211206837262,-0.01720094365238617,-0.009026390711557968
2020-03-09,7923.64453125,46936995808,201.986328125,23645428606,16.570743560791016,417649798,2746.56005859375,8441290000,94.9000015258789,0,-0.14089765259142117,-0.18702082219190122,-0.25052311203962585,-0.07901041294037148,-0.011003468953308827
2020-03-10,7909.7294921875,42213940994,200.76724243164065,18344930072,16.875654220581055,360300206,2882.22998046875,7642040000,96.41000366210938,0,-0.0017576850801850666,-0.006053773352163387,0.018233300286292862,0.048215052425859106,0.015786246966343988
2020-03-11,7911.43017578125,38682762605,194.8685302734375,16984790291,16.52483367919922,288383091,2741.3798828125,7431200000,96.51000213623048,0,0.00021498848832731012,-0.029821111748720985,-0.021007683745872672,-0.05010289280860541,0.0010366833928197189
2020-03-12,4970.7880859375,53980357243,112.3471221923828,22134741655,9.60016632080078,444641540,2480.639892578125,8850810000,97.47000122070312,0,-0.46473017533977296,-0.550731743822011,-0.543083897481135,-0.09994485240247351,0.009897998819150069
2020-03-13,5563.70703125,74156772075,133.20181274414062,27864623061,10.833057403564451,681143272,2711.02001953125,8299070000,98.75,0,0.11268622219754491,0.17027198356569215,0.12082190649587292,0.08880840694923595,0.013046752908227162
2020-03-16,5014.47998046875,45368026430,110.60587310791016,15984904590,9.3860502243042,314940366,2386.1298828125,7805450000,98.08999633789062,0,-0.10393489512484624,-0.18589217728406693,-0.14337776156446033,-0.12765219747281742,-0.0067060165391842055
2020-03-17,5225.62939453125,38622642935,113.9427490234375,12087490572,10.07717514038086,288591005,2529.18994140625,8370250000,99.58000183105467,0,0.04124552567019178,0.029722930780405797,0.07104841101915643,0.05822631263569171,0.015075972359764923
2020-03-18,5238.4384765625,37878801016,114.84226989746094,11617854009,10.119136810302734,264539835,2398.10009765625,8799300000,101.16000366210938,0,0.002448204386069575,0.00786350009620446,0.004155385439130365,-0.053222272332080246,0.01574209840111209
2020-03-19,6191.19287109375,51000731797,136.59385681152344,16396753275,12.279640197753906,407534104,2409.389892578125,7956100000,102.76000213623048,0,0.1671043242496126,0.17345235323174882,0.19351425763574656,0.004696760970401053,0.015692735027299676
2020-03-20,6198.7783203125,54442976103,132.73716735839844,18960388062,11.875866889953612,433929425,2304.919921875,9053950000,102.81999969482422,0,0.0012244500086869695,-0.028640986312144977,-0.03343427391707932,-0.04432762405336681,0.0005836906290763782
2020-03-23,6416.31494140625,46491916000,134.91160583496094,14149877968,12.117714881896973,359015601,2237.39990234375,7411380000,102.48999786376952,0,0.0344917287128044,0.016248804672933048,0.020160073251957632,-0.02973150100957679,-0.0032146716591351433
2020-03-24,6734.8037109375,48221910672,138.76144409179688,14609068673,12.401220321655272,333522129,2447.330078125,7563150000,101.73999786376952,0,0.04844470857364082,0.028136436777129438,0.023126459038009577,0.08968323251796326,-0.007344693602503864
2020-03-25,6681.06298828125,44590107888,136.19589233398438,13433092920,12.324299812316896,288895593,2475.56005859375,8300010000,101.0500030517578,0,-0.00801155993972081,-0.018661994980525575,-0.006221972850161144,0.011468990420822226,-0.006805044347558383
2020-03-26,6716.4404296875,35319797642,138.36155700683594,11367261176,13.217611312866213,299218749,2630.070068359375,7766990000,99.41999816894533,0,0.005281211361417012,0.015776003121828634,0.06997722276456425,0.06054383107424656,-0.016262191800943654
2020-03-27,6469.79833984375,34585598367,133.9379425048828,11396286629,12.5232572555542,263730266,2541.469970703125,6201670000,98.37000274658205,0,-0.03741337669931112,-0.03249366026289993,-0.053962634703098776,-0.0342678455416263,-0.010617374803561131
2020-03-30,6429.841796875,37101651525,132.904541015625,11841123306,12.286843299865724,305631180,2626.64990234375,5751120000,99.18000030517578,0,-0.006195005493668829,-0.007745443243728128,-0.019058456540097506,0.032966590569974794,0.00820047669237915
2020-03-31,6438.64453125,32786468812,133.59356689453125,11065246317,12.581605911254885,372566080,2584.590087890625,6576210000,99.0500030517578,0,0.001368107409615196,0.005170974155345734,0.023706859550919043,-0.016142310788415843,-0.0013115801831419145
2020-04-01,6606.7763671875,40346426266,135.63455200195312,12456564435,12.741602897644045,332222983,2470.5,5964000000,99.66999816894533,0,0.025777803165675912,0.01516204336601156,0.012636559343848025,-0.04514636273278691,0.006239906653358106
2020-04-02,6793.62451171875,47660646124,142.02914428710938,15322861686,13.066638946533203,398592822,2526.89990234375,6464190000,100.18000030517578,0,0.02788875596596145,0.046068126678459616,0.025189878315836293,0.022572657056960366,0.005103860367552149
2020-04-03,6733.38720703125,38976504903,142.09130859375,13184603402,13.373007774353027,406426751,2488.64990234375,6096970000,100.58000183105467,0,-0.008906283829348233,0.00043759121881078804,0.023175993550188928,-0.015252860825944299,0.0039848779730313096
2020-04-06,7271.78125,46896904615,169.13587951660156,21636382525,15.084521293640137,491814166,2663.679931640625,6403840000,100.69000244140624,0,0.07692295853833174,0.17423254346034373,0.12043080793832106,0.06796824414483035,0.001093065225506391
2020-04-07,7176.41455078125,44243482668,165.10194396972656,21659346091,14.681547164916992,452816635,2659.409912109375,7050410000,99.9800033569336,0,-0.013201383140758695,-0.024139287324375123,-0.02707772783731562,-0.001604339048362459,-0.007076314612808113
2020-04-08,7334.0986328125,37563249549,172.64173889160156,17063110836,15.056076049804688,434986928,2749.97998046875,5875710000,100.12000274658205,0,0.021734626116209514,0.04465544846004603,0.025190223621230412,0.033489371191284686,0.0013992944349991926
2020-04-09,7302.08935546875,34815139178,170.80714416503906,14901696210,15.062603950500488,444821353,2789.820068359375,7899550000,99.5199966430664,0,-0.004373997983961782,-0.010683465671575998,0.00043347854540450075,0.014383470303699339,-0.006010898736851253
2020-04-13,6845.03759765625,38619308647,156.27955627441406,16465282133,15.03442668914795,459561236,2761.6298828125,5319530000,99.3499984741211,0,-0.0646365688375548,-0.0888886772596459,-0.0018724285410301102,-0.01015605944467711,-0.001709641620417164
2020-04-14,6842.427734375,34110434052,157.5963897705078,14723156630,15.525075912475586,515331620,2846.06005859375,5615730000,98.88999938964844,0,-0.0003813508563592871,0.008390838729623255,0.03211383353598657,0.03011455957230757,-0.0046408385293312685
2020-04-15,6642.10986328125,32288311031,153.28689575195312,14171753737,14.593927383422852,425648054,2783.360107421875,5208000000,99.45999908447266,0,-0.029712937076683203,-0.027725968459907567,-0.061851007952011365,-0.022276732672369248,0.005747428971737732
2020-04-16,7116.80419921875,46783242377,172.15737915039062,22910469236,15.702730178833008,478820058,2799.550048828125,5228810000,100.02999877929688,0,0.06902911272643515,0.11609775236710776,0.07322908442888684,0.0057998378395412884,0.005714584712106837
2020-04-17,7096.1845703125,32513423567,171.63858032226562,16714684266,15.735082626342772,396448352,2874.56005859375,5804810000,99.77999877929688,0,-0.0029015210954838368,-0.003018064684180225,0.0020581876437166754,0.026440932021320578,-0.002502378594773782
2020-04-20,6881.95849609375,37747113936,172.2971649169922,21266681335,15.085403442382812,398870343,2823.159912109375,5228630000,99.95999908447266,0,-0.030653978575733924,0.0038297002203217306,-0.04216516476116914,-0.018042845615347775,0.0018023466088692777
2020-04-21,6880.3232421875,32589741511,172.73770141601562,16458767984,15.205772399902344,390367736,2736.56005859375,5121010000,100.26000213623048,0,-0.00023764284804566149,0.0025535780954052834,0.007947502052446192,-0.031155115236330667,0.0029967363344493643
2020-04-22,7117.20751953125,33249153866,182.59957885742188,17994666395,15.693160057067873,395820106,2799.31005859375,5084920000,100.38999938964844,0,0.033849812461733006,0.0555213946388015,0.03154983335778723,0.02267130058213675,0.0012957614813667974
2020-04-23,7429.724609375,43500782316,185.02867126464844,21275740032,16.006208419799805,446947832,2797.800048828125,5773530000,100.43000030517578,0,0.04297334717626114,0.013215131087699328,0.019751720944843603,-0.0005395676601955963,0.00039837582030818376
2020-04-24,7550.90087890625,34636526286,189.2369384765625,16788555028,16.01641845703125,375266800,2836.739990234375,5382810000,100.37999725341795,0,0.016178084496425684,0.022489079759753852,0.000637676454008256,0.013822090566839217,-0.000498013578997292
2020-04-27,7795.60107421875,36162144725,197.22471618652344,18670194595,16.463214874267578,389838383,2878.47998046875,5203930000,100.04000091552734,0,0.03189273191170601,0.04134389730727943,0.027514140863038085,0.014606868181735996,-0.0033928417039107827
2020-04-28,7807.05859375,33187959921,198.41539001464844,18217507467,16.444286346435547,361059754,2863.389892578125,5691160000,99.87000274658205,0,0.0014686626299017075,0.006018992534536476,-0.0011504082180317642,-0.005256170190483643,-0.001700747404415689
2020-04-29,8801.0380859375,60201052203,216.96823120117188,26397548759,17.4937744140625,463165164,2939.510009765625,6645640000,99.56999969482422,0,0.11984140644428902,0.08938818034765963,0.06186698755479112,0.02623670404507307,-0.0030084564215595256
2020-04-30,8658.5537109375,66964629541,207.60205078125,28089191904,17.03397560119629,498015944,2912.429931640625,6544980000,99.0199966430664,0,-0.01632197818592355,-0.04412791306299448,-0.026635155509528944,-0.009255143319054839,-0.005539095303350765
2020-05-01,8864.7666015625,44068389997,214.21910095214844,20816320834,17.564992904663086,453439052,2830.7099609375,4759810000,98.8000030517578,0,0.02353691044657035,0.03137629771866402,0.03069796741142769,-0.028460211014775954,-0.0022241803896465807
2020-05-04,8912.654296875,45718796276,208.17401123046875,22602446422,17.10075569152832,390548947,2842.739990234375,4735930000,99.4800033569336,0,0.00538748690425361,-0.028625005076925725,-0.02678522675107006,0.0042408225788494016,0.006859017037953738
2020-05-05,9003.0703125,43148462663,206.7743988037109,19004689099,16.919775009155273,358987881,2868.43994140625,5140290000,99.70999908447266,0,0.010093566989645255,-0.006745984323549509,-0.010639598260772907,0.008999935197779802,0.0023093109787881917
2020-05-06,9268.76171875,49371886931,204.0557861328125,20343543799,16.657045364379883,364717662,2848.419921875,4892570000,100.08999633789062,0,0.029084126239824877,-0.013234920187720304,-0.015649784824766547,-0.007003880399042588,0.003803780983961886
2020-05-07,9951.5185546875,61112700562,212.28941345214844,23594744655,17.013198852539062,414976837,2881.18994140625,5178790000,99.88999938964844,0,0.07107536685466279,0.03955708358865082,0.02115617396813294,0.011438955754890805,-0.0020001702089409
2020-05-08,9842.666015625,51780748042,212.9915771484375,20445139356,17.24147605895996,382131707,2929.800048828125,4876030000,99.7300033569336,0,-0.010998547172291293,0.0033021195390356968,0.013328433937866787,0.016730795065226244,-0.0016030063598269273
2020-05-11,8601.7958984375,57119858802,185.912841796875,20054601647,15.09754467010498,404659513,2930.18994140625,4819730000,100.23999786376952,0,-0.13475560405655743,-0.1359746496239837,-0.13278575386914798,0.0001330693667907644,0.005100721202660068
2020-05-12,8804.4775390625,42142717533,189.3125,15899726284,15.741053581237791,394508013,2870.1201171875,5119630000,99.93000030517578,0,0.0232893964825246,0.018121117387944686,0.0417400513248414,-0.020713365772047604,-0.003097345349061024
2020-05-13,9269.9873046875,45558144023,199.1932830810547,17054662289,16.138877868652344,359517914,2820.0,6151650000,100.23999786376952,0,0.05152160673099469,0.05087653632191064,0.02495895826284701,-0.017616996624280044,0.003097345349061029
2020-05-14,9733.7216796875,56426907637,202.9490966796875,20150524861,16.357799530029297,388231861,2852.5,5651130000,100.47000122070312,0,0.048814308336527425,0.018679567215585394,0.013473683515618331,0.01145891780407149,0.002291898347494875
2020-05-15,9328.197265625,48158802327,195.62266540527344,16602342092,15.75437355041504,340889408,2863.699951171875,5507700000,100.4000015258789,0,-0.04255454133663077,-0.03676756513229647,-0.03758680660907985,0.003918675203723029,-0.0006969651685236173
2020-05-18,9726.5751953125,41827139896,214.52505493164065,17411566928,16.63626480102539,337613743,2953.909912109375,6373670000,99.66999816894533,0,0.04182007312762408,0.09223891056221727,0.05446692663870172,0.031015208770073424,-0.007297511847432734
2020-05-19,9729.0380859375,39254288955,213.4511108398437,14346192779,17.1546630859375,351679092,2922.93994140625,4984330000,99.37000274658205,0,0.0002531804680276828,-0.005018720348731597,0.03068509760506101,-0.010539747711599283,-0.0030144257249692962
2020-05-20,9522.9814453125,36546239703,210.09674072265625,12730175511,16.888025283813477,305581860,2971.610107421875,5005380000,99.12000274658205,0,-0.021407053865041548,-0.015839722656683503,-0.01566522901689374,0.0165139906134157,-0.002519019852671667
2020-05-21,9081.76171875,39326160532,199.88360595703125,13308321229,16.12238121032715,283593221,2948.510009765625,4976620000,99.37000274658205,0,-0.04743978112005262,-0.04983286782666111,-0.046396363760081195,-0.007803968309953686,0.002519019852671609
2020-05-22,9182.5771484375,29810773699,207.169189453125,12041592114,16.63959312438965,308017283,2955.449951171875,3970860000,99.86000061035156,0,0.011039704675422358,0.035800572855102214,0.03157653950332195,0.002350945686812366,0.004918926301311896
2020-05-26,8835.052734375,29584186947,201.90231323242188,10159741290,16.212547302246094,264787793,2991.77001953125,5848500000,98.91000366210938,0,-0.03858082580067597,-0.025751817207149214,-0.02599951615606551,0.01221428502146052,-0.009558828408124451
2020-05-27,9181.017578125,32740536902,208.86343383789065,10631034756,16.493284225463867,289787288,3036.1298828125,6398000000,99.05999755859376,0,0.038410971222694656,0.03389662920488624,0.01716781413545232,0.014718447490314346,0.0015153197379478697
2020-05-28,9525.7509765625,34367073114,219.8404235839844,12212469604,17.05933952331543,307231707,3029.72998046875,5447020000,98.37999725341795,0,0.03686071480897355,0.05122132403953661,0.03374454497110846,-0.0021101393249195488,-0.006888199065259358
2020-05-29,9439.1240234375,32896642044,220.6751251220703,12265816557,17.041629791259766,302410995,3044.31005859375,7297550000,98.33999633789062,0,-0.00913557886418624,0.0037896620879967905,-0.0010386645308779693,0.004800793552307952,-0.00040667870457269
2020-06-01,10167.2685546875,35198901068,246.99176025390625,13951727936,17.914941787719727,343444957,3055.72998046875,4684170000,97.83000183105467,0,0.07431041356890652,0.11266337887244836,0.04997593953741112,0.003744216478364391,-0.005199527558490714
2020-06-02,9529.8037109375,39137252109,237.21905517578125,13782107567,17.239303588867188,285916007,3080.820068359375,5197150000,97.66999816894533,0,-0.06474947480283666,-0.040370979085289166,-0.0384432320495337,0.008177307282398658,-0.0016368664740111128
2020-06-03,9656.7177734375,25007459262,244.1793212890625,9861760817,17.5454044342041,278598569,3122.8701171875,6005560000,97.27999877929688,0,0.013229694990896244,0.028918880994804223,0.017600190678470268,0.01355667081256392,-0.004001025042514754
2020-06-04,9800.63671875,25921805072,244.4263916015625,10170414304,17.565874099731445,251564500,3112.35009765625,6451290000,96.68000030517578,0,0.014793539385652563,0.0010113280587598606,0.0011659881782231489,-0.003374389083608904,-0.006186846677672824
2020-06-05,9665.533203125,23509628646,241.22198486328125,9293963914,17.688785552978516,264892611,3193.929931640625,8639300000,96.94000244140624,0,-0.013881075272663914,-0.013196598186858907,0.00697280600374191,0.025874012821635813,0.002685696610106493
2020-06-08,9771.4892578125,21486346312,246.30990600585932,8076783299,17.393030166625977,201873195,3232.389892578125,8498300000,96.62000274658205,0,0.010902606554413228,0.020872915029298368,-0.016861293366369254,0.011969656405806002,-0.00330646804904313
2020-06-09,9795.7001953125,23717842783,244.9114532470703,8446545788,17.43537712097168,203076335,3207.179931640625,6410930000,96.31999969482422,0,0.002474647666023554,-0.005693793685941779,0.0024317491675059383,-0.007829743419721978,-0.0031098091607434653
2020-06-10,9870.0947265625,25706567601,247.4449462890625,8792990206,17.41046714782715,218805704,3190.139892578125,6598870000,95.95999908447266,0,0.00756591700730524,0.010291388128967547,-0.0014297244282909245,-0.005327255735182077,-0.0037445499613823646
2020-06-11,9321.78125,30247143440,231.70266723632807,12356528860,16.30892562866211,214293278,3002.10009765625,7037320000,96.7300033569336,0,-0.05715571914128428,-0.0657331750632925,-0.06535904305212958,-0.06075269299628893,0.007992198467841808
2020-06-12,9480.84375,22610564515,237.4932098388672,8868955009,16.669139862060547,220884223,3041.31005859375,5845330000,97.31999969482422,0,0.01691958379014404,0.024684089947786474,0.02184655495122027,0.012976286605211731,0.006080887880907707
2020-06-15,9450.7021484375,26699704768,229.9289093017578,10536099884,16.384801864624023,205913863,3066.590087890625,5757480000,96.68000030517578,0,-0.0031842753035456377,-0.03236886176117057,-0.017204907882607864,0.00827786081817526,-0.0065979557876870015
2020-06-16,9538.0244140625,21565537209,234.41616821289065,7965648016,16.42195701599121,197512179,3124.739990234375,5845810000,96.95999908447266,0,0.00919733936802677,0.01932786118882317,0.0022650922261605215,0.018784852866710527,0.002891953886846593
2020-06-17,9480.2548828125,20177709879,233.0282745361328,7701391592,16.402542114257812,190623459,3113.489990234375,4560450000,97.16000366210938,0,-0.006075177257296805,-0.00593823619762774,-0.001182952033505248,-0.0036067962326294138,0.0020606289468201085
2020-06-18,9411.8408203125,17770083003,232.1011657714844,6713800872,16.208589553833008,176409002,3115.340087890625,4448690000,97.41999816894533,0,-0.00724264397501192,-0.003986460163972896,-0.011895008690631497,0.0005940434038017573,0.0026723677574222804
2020-06-19,9288.0185546875,19632223107,227.13829040527344,6946372590,15.907086372375488,160670035,3097.739990234375,8346650000,97.62000274658205,0,-0.013243316204145586,-0.021614295157066685,-0.018776627358260085,-0.005665513565673728,0.0020509090115185353
2020-06-22,9648.7177734375,21104009514,242.5331878662109,9079586552,16.47528839111328,181943736,3117.860107421875,4686690000,97.04000091552734,0,0.038099791204587015,0.06557951737086284,0.03509689127117294,0.006474093296658384,-0.005959144524114703
